id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,nombre,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas
154732,,,,,Disponible,0,AccorHotels,Coslada,91000,4,2025-09-28,2026-07-09,
154767,,,,,Disponible,0,Red Lion Hotels Corporation,El Ejido,50000,5,2025-12-03,2026-02-19,
154783,,,,,Disponible,0,,Zaragoza,115000,5,2025-11-17,2026-12-08,
154797,,,,,Disponible,0,Rosewood Hotels & Resorts,Santiago de Compostela,72000,5,2025-10-12,2026-12-11,
154835,,,,,Disponible,0,Mandarin Oriental,Motril,85000,2,2026-08-07,2026-12-25,
154841,,,,,Disponible,0,InterContinental Hotels Group (IHG),Pozuelo de Alarcón,7000,1,2025-01-15,2025-05-23,
154862,,,,,Disponible,0,Marriott International,Granada,15000,4,2026-01-29,2026-10-15,
154874,,,,,Disponible,0,Rosewood Hotels & Resorts,El Puerto de Santa María,24000,4,2025-04-30,2025-12-15,
154896,,,,,Disponible,0,Hard Rock Hotels,Alcorcón,55000,2,2025-01-15,2026-04-13,
154915,,,,,Disponible,0,Wyndham Hotels & Resorts,Granollers,150000,4,2026-06-23,2026-12-08,
154943,,,,,Disponible,0,MGM Resorts International,Arrecife,73000,2,2025-01-14,2026-08-22,
154967,,,,,Disponible,0,Four Seasons Hotels & Resorts,Sevilla,19000,5,2025-01-02,2025-10-09,
154999,,,,,Disponible,0,Fairmont Hotels & Resorts,Torrevieja,10000,3,2026-08-13,2026-11-14,
155049,,,,,Disponible,0,Hard Rock Hotels,Alcalá de Henares,100000,3,2026-10-03,2026-11-03,
155053,,,,,Disponible,0,The Ritz-Carlton,Málaga,43000,4,2025-03-04,2025-07-02,
155144,,,,,Disponible,0,Fairmont Hotels & Resorts,Ferrol,59000,5,2026-03-09,2026-08-12,
155145,,,,,Disponible,0,Best Western Hotels & Resorts,Palencia,87000,5,2026-03-21,2026-06-22,
155148,,,,,Disponible,0,Sonesta International Hotels,Mataró,97000,5,2025-05-22,2025-08-25,
155164,,,,,Disponible,0,Choice Hotels International,El Puerto de Santa María,38000,2,2025-02-20,2025-11-14,
155243,,,,,Disponible,0,Belmond,Elche,66000,4,2025-08-17,2025-11-12,
155271,,,,,Disponible,0,Drury Hotels,Collado Villalba,141000,2,2025-07-04,2026-02-07,
155278,,,,,Disponible,0,Marriott International,Motril,6000,1,2025-05-26,2025-08-08,
155290,,,,,Disponible,0,Cabaña en Valencia,Valencia,24000,2,2026-09-07,2026-10-19,
155381,,,,,Disponible,0,Suite en Palencia,Palencia,77000,3,2025-05-08,2026-08-21,
155386,,,,,Disponible,0,Loft en Málaga,Málaga,66000,4,2025-06-15,2025-08-19,
155412,,,,,Disponible,0,Casa en Jerez de la Frontera,Jerez de la Frontera,86000,4,2025-03-02,2025-10-04,
155420,,,,,Disponible,0,Casa en Alcalá de Henares,Alcalá de Henares,140000,2,2026-10-06,2026-11-05,
155533,,,,,Disponible,0,Hostal en San Sebastián,San Sebastián,7000,5,2025-07-14,2026-06-13,
155556,,,,,Disponible,0,Hostal en Palencia,Palencia,36000,1,2025-11-09,2026-07-02,
155565,,,,,Disponible,0,Suite en San Fernando,San Fernando,58000,1,2026-05-09,2026-10-10,
155635,,,,,Disponible,0,Cabaña en Parla,Parla,69000,2,2025-06-23,2025-08-07,
155662,,,,,Disponible,0,,Las Palmas de Gran Canaria,13000,4,2026-06-06,,
155683,,,,,Disponible,0,Departamento en Elche,Elche,107000,5,2025-01-25,2025-11-25,
155697,,,,,Disponible,0,Departamento en Sabadell,Sabadell,97000,2,2025-06-15,2026-10-21,
155736,,,,,Disponible,0,Estudio en Pamplona,Pamplona,60000,3,2026-02-23,2026-10-30,
155793,,,,,Disponible,0,Loft en Cerdañola del Vallés,Cerdañola del Vallés,102000,1,2026-05-02,2026-12-28,
155864,,,,,Disponible,0,Loft en Torremolinos,Torremolinos,50000,4,2025-09-21,2026-07-09,
155881,,,,,Disponible,0,Estudio en El Prat de LLobregat,El Prat de LLobregat,121000,4,2025-11-09,2026-01-12,
155896,,,,,Disponible,0,Estudio en Telde,Telde,81000,1,2026-02-08,2026-11-28,
155987,,,,,Disponible,0,Villa en Torrejón de Ardoz,Torrejón de Ardoz,103000,1,2026-11-03,2026-11-22,
156056,,,,,Disponible,0,Departamento en San Fernando,San Fernando,127000,5,2025-02-16,2026-07-08,
156081,,,,,Disponible,0,Habitación en Segovia,Segovia,40000,4,2026-06-23,2026-09-16,
156104,,,,,Disponible,0,Loft en Granada,Granada,28000,5,2025-08-06,2025-08-28,
78525,62127,2026-10-05,475000,7,No disponible,665,Casa en El Puerto de Santa María,El Puerto de Santa María,95000,3,2026-11-15,2026-11-20,
78575,62439,2026-07-29,213000,6,No disponible,426,Hostal en Torrelavega,Torrelavega,71000,1,2026-07-30,2026-08-02,
78604,58541,2025-10-24,840000,6,No disponible,168,Kimpton Hotels & Restaurants,Viladecans,28000,2,2026-08-07,2026-08-12,
78811,64406,2025-01-10,548000,9,No disponible,1233,Loft en Valdemoro,Valdemoro,137000,4,2025-01-11,2025-01-15,
79082,56732,2026-07-04,725000,1,No disponible,145,Radisson Hotel Group,Santa Lucía de Tirajana,145000,3,2026-10-10,2026-10-15,
79177,61071,2025-03-25,826000,7,No disponible,413,,Alicante,59000,2,2025-04-03,2025-04-05,
79379,62695,2025-08-22,686000,3,No disponible,294,Habitación en Burgos,Burgos,98000,3,2026-06-15,2026-06-22,
79548,63622,2025-07-18,720000,7,No disponible,1008,Hostal en Alcoy,Alcoy,144000,2,2025-10-17,2025-10-22,
79960,62216,2025-03-16,26000,2,No disponible,52,Hostal en Estepona,Estepona,26000,1,2025-04-26,2025-04-27,
80379,60152,2025-10-10,1107000,9,No disponible,369,Drury Hotels,Tarrasa,41000,3,2026-02-03,2026-02-06,
81219,61751,2025-03-22,1236000,6,No disponible,618,InterContinental Hotels Group (IHG),Cáceres,103000,2,2026-10-19,2026-10-21,
81799,61170,2025-03-20,980000,4,No disponible,560,Cabaña en Cádiz,Cádiz,140000,4,2025-04-26,2025-05-03,
81904,62820,2025-06-13,140000,6,No disponible,420,Hostal en Guadalajara,Guadalajara,70000,4,2026-08-26,2026-08-28,
82143,66021,2025-11-23,208000,10,No disponible,1040,Suite en Tarrasa,Tarrasa,104000,2,2026-07-28,2026-07-30,
82358,61777,2025-07-23,1575000,5,No disponible,525,MGM Resorts International,Badajoz,105000,3,2025-11-30,2025-12-03,
82577,63202,2025-03-03,750000,5,No disponible,375,The Ritz-Carlton,Arrecife,75000,2,2025-03-16,2025-03-18,
82805,66588,2025-03-17,2125000,5,No disponible,425,Aman Resorts,Castellón de la Plana,85000,2,2025-05-19,2025-05-24,
82811,61660,2025-04-20,128000,1,No disponible,32,Habitación en Getafe,Getafe,32000,2,2025-09-30,2025-10-04,
83284,56787,2026-02-14,137000,3,No disponible,411,Residencia en Sagunto,Sagunto,137000,2,2026-07-14,2026-07-15,
83568,60025,2025-01-14,4700000,10,No disponible,940,Aman Resorts,Alcalá de Henares,94000,3,2025-08-25,2025-08-30,
83627,63025,2025-03-02,1452000,4,No disponible,484,Loews Hotels,Barcelona,121000,5,2025-05-16,2025-05-19,
83761,57698,2025-01-29,1911000,7,No disponible,273,Kimpton Hotels & Restaurants,Santiago de Compostela,39000,1,2025-05-20,2025-05-27,
83946,59376,2025-03-09,354000,9,No disponible,531,Departamento en Torrevieja,Torrevieja,59000,1,2025-07-18,2025-07-24,
83984,59753,2026-04-14,232000,2,No disponible,116,NH Hotel Group,Leganés,58000,4,2026-11-03,2026-11-05,
84442,62894,2025-02-26,1890000,10,No disponible,270,Marriott International,Telde,27000,3,2025-05-26,2025-06-02,
84479,57402,2025-02-19,3720000,8,No disponible,744,The Ritz-Carlton,Roquetas de Mar,93000,3,2025-12-07,2025-12-12,
84616,56052,2026-02-08,224000,1,No disponible,56,Hostal en San Sebastían de los Reyes,San Sebastían de los Reyes,56000,3,2026-06-06,2026-06-10,
85136,58213,2025-02-06,84000,10,No disponible,210,Estudio en Madrid,Madrid,21000,2,2025-09-02,2025-09-06,
85693,66585,2025-03-03,25000,8,No disponible,200,Habitación en Pontevedra,Pontevedra,25000,5,2026-09-12,2026-09-13,
85864,57745,2025-03-13,2940000,7,No disponible,420,Hyatt Hotels Corporation,Mérida,60000,3,2026-07-30,2026-08-06,
85884,61081,2025-01-01,280000,8,No disponible,1120,Suite en Cuenta,Cuenta,140000,4,2025-01-12,2025-01-14,
86024,64601,2025-02-17,426000,7,No disponible,497,Residencia en Motril,Motril,71000,2,2025-03-29,2025-04-04,
86259,64359,2026-01-06,435000,7,No disponible,609,Villa en Bilbao,Bilbao,87000,1,2026-11-07,2026-11-12,
86966,57252,2025-12-06,1710000,6,No disponible,570,Marriott International,Vitoria,95000,2,2026-08-20,2026-08-23,
86986,58186,2025-03-11,360000,6,No disponible,432,Hostal en Rubí,Rubí,72000,1,2025-03-22,2025-03-27,
87027,64687,2025-12-17,3213000,9,No disponible,459,MGM Resorts International,Gerona,51000,3,2026-11-23,2026-11-30,
87066,55532,2025-01-10,376000,2,No disponible,188,Choice Hotels International,Alcoy,94000,2,2025-01-11,2025-01-13,
87085,58366,2025-05-31,3650000,10,No disponible,730,Four Seasons Hotels & Resorts,Burgos,73000,4,2026-03-26,2026-03-31,
88180,61032,2025-09-03,1000000,8,No disponible,1000,Wyndham Hotels & Resorts,Talavera de la Reina,125000,4,2026-03-20,2026-03-21,
88798,57576,2025-02-11,496000,5,No disponible,620,Residencia en Zaragoza,Zaragoza,124000,4,2025-07-30,2025-08-03,
88996,55759,2024-12-31,816000,3,No disponible,204,Wyndham Hotels & Resorts,Talavera de la Reina,68000,5,2025-01-01,2025-01-05,
89129,56425,2025-01-13,702000,3,No disponible,117,,Salamanca,39000,4,2026-04-02,2026-04-08,
89402,65238,2025-08-16,305000,1,No disponible,61,Kimpton Hotels & Restaurants,Ferrol,61000,2,2025-09-05,2025-09-10,
89489,63699,2026-04-21,5112000,6,No disponible,852,Red Lion Hotels Corporation,Ávila,142000,2,2026-05-18,2026-05-24,
89548,57077,2025-04-20,444000,8,No disponible,1184,Cabaña en Mataró,Mataró,148000,2,2026-10-04,2026-10-07,
90064,65662,2025-06-09,2160000,3,No disponible,432,Loews Hotels,Zaragoza,144000,1,2025-09-29,2025-10-04,
91443,65205,2025-08-27,132000,7,No disponible,308,Casa en Avilés,Avilés,44000,2,2026-05-23,2026-05-26,
91480,64404,2026-02-23,1550000,5,No disponible,310,Loews Hotels,Santa Lucía de Tirajana,62000,4,2026-09-08,2026-09-13,
92093,57529,2025-08-17,186000,2,No disponible,62,Habitación en Getafe,Getafe,31000,3,2026-11-15,,
92101,57529,2026-06-20,156000,2,No disponible,156,Red Lion Hotels Corporation,Salamanca,78000,5,2026-11-23,2026-11-24,
92128,65203,2025-10-13,5000,1,No disponible,5,Marriott International,Valencia,5000,2,2026-01-13,2026-01-14,
92251,61598,2025-06-09,520000,10,No disponible,260,Loews Hotels,Guadalajara,26000,3,2026-07-26,2026-07-28,
92369,58821,2026-02-07,104000,1,No disponible,52,Mandarin Oriental,Ceuta,52000,3,2026-09-24,2026-09-26,
92673,56790,2026-01-01,1035000,3,No disponible,345,Aman Resorts,Fuengirola,115000,3,2026-05-14,2026-05-17,
93178,61741,2025-09-17,30000,7,No disponible,210,Hostal en Marbella,Marbella,30000,1,2026-08-08,2026-08-09,
93240,66223,2025-02-28,609000,3,No disponible,261,Cabaña en Zaragoza,Zaragoza,87000,2,2025-03-16,2025-03-23,
94161,56880,2025-02-09,540000,5,No disponible,270,Hyatt Hotels Corporation,Almería,54000,4,2026-04-11,2026-04-13,
94171,56839,2025-04-08,232000,2,No disponible,232,Loft en Jerez de la Frontera,Jerez de la Frontera,116000,4,2025-09-21,2025-09-23,
94837,64341,2025-05-12,200000,9,No disponible,900,Hostal en Vigo,Vigo,100000,2,2025-07-03,2025-07-05,
96496,66192,2025-10-22,1212000,4,No disponible,404,Drury Hotels,Cáceres,101000,1,2025-11-14,,
96508,61282,2025-02-01,616000,8,No disponible,88,Radisson Hotel Group,Mollet del Vallés,11000,4,2025-02-10,2025-02-17,
96759,63593,2025-09-22,3696000,8,No disponible,616,Drury Hotels,Talavera de la Reina,77000,3,2026-12-02,2026-12-08,
97027,61713,2025-05-23,36000,1,No disponible,18,Six Senses Hotels Resorts Spas,Santa Coloma de Gramanet,18000,4,2026-01-26,2026-01-28,
97383,57880,2025-08-26,428000,1,No disponible,107,Omni Hotels & Resorts,Sevilla,107000,4,2025-10-03,,
97798,59825,2025-11-14,140000,9,No disponible,315,Habitación en Toledo,Toledo,35000,4,2025-11-29,2025-12-03,
98489,62089,2025-01-01,500000,6,No disponible,600,Casa en Cáceres,Cáceres,100000,4,2025-10-19,2025-10-24,
98650,60480,2026-02-02,980000,6,No disponible,840,Habitación en Salamanca,Salamanca,140000,5,2026-04-07,2026-04-14,
98675,65570,2025-07-13,4700000,10,No disponible,940,Melia Hotels International,Fuengirola,94000,2,2026-05-19,2026-05-24,
98717,56981,2025-10-30,68000,5,No disponible,170,Habitación en Dos Hermanas,Dos Hermanas,34000,4,2026-04-19,2026-04-21,
98818,59577,2025-06-19,160000,5,No disponible,40,Caesars Entertainment,Orense,8000,5,2025-12-15,2025-12-19,
100476,65459,2025-05-15,3564000,9,No disponible,1188,AccorHotels,Roquetas de Mar,132000,5,2026-08-02,2026-08-05,
100595,57628,2025-07-06,294000,5,No disponible,245,Residencia en El Puerto de Santa María,El Puerto de Santa María,49000,1,2025-10-30,2025-11-05,
100682,65583,2025-04-06,210000,7,No disponible,105,Radisson Hotel Group,Orihuela,15000,2,2025-12-23,,
101320,65868,2025-03-18,315000,6,No disponible,378,Cabaña en Granollers,Granollers,63000,5,2025-09-15,,
101326,65868,2025-06-02,90000,6,No disponible,540,Cabaña en Almería,Almería,90000,4,2025-09-21,2025-09-22,
101840,61002,2025-01-13,864000,2,No disponible,144,Best Western Hotels & Resorts,Gandía,72000,3,2025-02-14,2025-02-20,
109767,58225,2025-11-05,1974000,7,No disponible,329,Fairmont Hotels & Resorts,Alcobendas,47000,5,2026-02-14,2026-02-20,
101997,60195,2025-03-09,3906000,7,No disponible,651,Rosewood Hotels & Resorts,Gandía,93000,4,2026-04-22,2026-04-28,
102371,55544,2025-12-17,4662000,9,No disponible,666,Mandarin Oriental,Madrid,74000,4,2026-01-12,2026-01-19,
102557,58075,2025-05-05,910000,7,No disponible,182,Omni Hotels & Resorts,Pozuelo de Alarcón,26000,2,2026-09-23,2026-09-28,
102637,65448,2025-05-22,3800000,10,No disponible,760,MGM Resorts International,Inca,76000,2,2025-10-30,2025-11-04,
103387,66393,2025-05-02,34000,9,No disponible,153,Loft en Granollers,Granollers,17000,3,2025-09-29,2025-10-01,
103422,59976,2025-07-19,651000,7,No disponible,651,Residencia en Ciudad Real,Ciudad Real,93000,3,2026-01-17,2026-01-24,
104210,59348,2025-03-23,1000000,8,No disponible,200,Omni Hotels & Resorts,Dos Hermanas,25000,4,2025-04-05,,
105024,58856,2025-08-17,2900000,10,No disponible,1450,Kimpton Hotels & Restaurants,Gerona,145000,4,2025-10-31,2025-11-02,
106753,56029,2025-07-20,44000,5,No disponible,55,Casa en Estepona,Estepona,11000,1,2026-08-11,2026-08-15,
106855,56713,2025-06-04,384000,1,No disponible,96,Residencia en Benalmádena,Benalmádena,96000,2,2025-10-08,2025-10-12,
107336,56394,2025-08-15,2541000,3,No disponible,363,,Albacete,121000,3,2025-11-30,2025-12-07,
107558,63767,2025-09-14,2880000,8,No disponible,480,Six Senses Hotels Resorts Spas,Alcalá de Guadaira,60000,2,2025-10-21,2025-10-27,
107646,55548,2025-02-07,1232000,7,No disponible,308,InterContinental Hotels Group (IHG),Elda,44000,3,2025-02-27,2025-03-03,
107656,61267,2025-02-14,546000,2,No disponible,182,Marriott International,Segovia,91000,4,2025-04-11,2025-04-14,
107890,63786,2025-04-25,292000,2,No disponible,292,Marriott International,Inca,146000,4,2025-06-08,2025-06-09,
108032,64031,2025-03-17,1125000,9,No disponible,1125,AccorHotels,Córdoba,125000,1,2025-12-28,,
109729,56485,2025-05-08,238000,6,No disponible,204,Departamento en Collado Villalba,Collado Villalba,34000,3,2025-12-20,2025-12-27,
109989,64881,2025-02-03,93000,4,No disponible,372,Suite en Lugo,Lugo,93000,4,2025-03-26,2025-03-27,
110667,59405,2025-01-19,2184000,7,No disponible,546,Four Seasons Hotels & Resorts,Santa Coloma de Gramanet,78000,1,2025-06-24,2025-06-28,
111671,61869,2025-11-11,972000,6,No disponible,162,Radisson Hotel Group,Santiago de Compostela,27000,2,2026-05-26,2026-06-01,
111819,63345,2025-01-06,140000,3,No disponible,420,Residencia en Almería,Almería,140000,4,2025-04-18,2025-04-19,
111968,63932,2025-11-09,524000,10,No disponible,1310,Casa en Talavera de la Reina,Talavera de la Reina,131000,1,2026-01-06,2026-01-10,
111981,63455,2025-10-01,7830000,9,No disponible,1305,Four Seasons Hotels & Resorts,Telde,145000,5,2026-03-27,2026-04-02,
112224,65994,2025-06-06,900000,6,No disponible,900,Hostal en Hospitalet de LLobregat,Hospitalet de LLobregat,150000,5,2026-01-14,2026-01-20,
112405,57137,2025-03-27,54000,3,No disponible,162,Cabaña en Vigo,Vigo,54000,4,2026-05-07,2026-05-08,
112598,56288,2025-04-02,98000,2,No disponible,98,Caesars Entertainment,El Ejido,49000,4,2025-04-06,2025-04-07,
112892,63585,2025-08-11,110000,8,No disponible,440,Residencia en Lorca,Lorca,55000,4,2026-07-13,2026-07-15,
113240,60059,2025-07-12,2520000,4,No disponible,420,Hilton Hotels & Resorts,Málaga,105000,5,2025-09-02,2025-09-08,
113698,63774,2025-02-02,1360000,5,No disponible,680,Belmond,Mijas,136000,2,2025-05-09,2025-05-11,
143094,58293,2026-01-16,3280000,8,No disponible,656,,Sevilla,82000,4,2026-04-08,2026-04-13,
114499,63491,2025-03-07,3240000,5,No disponible,540,InterContinental Hotels Group (IHG),Fuenlabrada,108000,4,2025-04-24,2025-04-30,
114719,66258,2025-01-14,756000,3,No disponible,378,Wyndham Hotels & Resorts,Badalona,126000,5,2026-08-09,2026-08-11,
115007,58541,2025-07-08,564000,6,No disponible,564,Marriott International,Tarragona,94000,2,2025-09-21,2025-09-22,
115237,61854,2025-01-09,244000,1,No disponible,61,Cabaña en Hospitalet de LLobregat,Hospitalet de LLobregat,61000,2,2025-12-27,2025-12-31,
115691,57890,2025-04-09,2640000,10,No disponible,440,Hard Rock Hotels,Ferrol,44000,4,2026-01-26,2026-02-01,
115702,62807,2025-06-06,492000,7,No disponible,574,Cabaña en Lorca,Lorca,82000,1,2026-07-26,2026-08-01,
116061,59946,2026-09-09,125000,9,No disponible,1125,Cabaña en La Línea de la Concepción,La Línea de la Concepción,125000,2,2026-10-03,2026-10-04,
116122,56226,2026-03-23,264000,8,No disponible,88,Hyatt Hotels Corporation,Ceuta,11000,4,2026-10-12,2026-10-15,
116131,56246,2025-02-07,3100000,5,No disponible,620,AccorHotels,Zaragoza,124000,2,2025-09-19,2025-09-24,
116172,64827,2025-04-20,441000,7,No disponible,63,,Alcalá de Guadaira,9000,1,2025-12-25,,
116215,62218,2025-05-07,320000,5,No disponible,320,Rosewood Hotels & Resorts,Valladolid,64000,4,2025-05-14,2025-05-15,
116790,61011,2026-03-22,245000,7,No disponible,245,MGM Resorts International,Jaén,35000,5,2026-11-22,2026-11-23,
116811,57280,2025-01-06,800000,10,No disponible,200,Drury Hotels,Santa Cruz de Tenerife,20000,1,2025-01-08,2025-01-12,
116986,62279,2025-01-02,166000,7,No disponible,581,Departamento en Cáceres,Cáceres,83000,4,2025-01-03,2025-01-05,
117036,62847,2025-03-08,128000,3,No disponible,192,Hostal en Alcoy,Alcoy,64000,5,2025-12-17,2025-12-19,
117963,65554,2025-06-12,417000,5,No disponible,695,Villa en Bilbao,Bilbao,139000,2,2026-03-07,2026-03-10,
118516,64871,2025-08-05,49000,5,No disponible,245,Estudio en Badajoz,Badajoz,49000,2,2025-10-21,2025-10-22,
118648,55975,2025-04-06,548000,6,No disponible,822,Estudio en Palma de Mallorca,Palma de Mallorca,137000,1,2025-09-28,2025-10-02,
118869,60771,2025-02-14,48000,10,No disponible,120,Residencia en Rivas-Vaciamadrid,Rivas-Vaciamadrid,12000,4,2026-11-08,2026-11-12,
119188,56230,2025-02-16,2940000,6,No disponible,420,Melia Hotels International,Málaga,70000,5,2025-04-09,2025-04-16,
119713,57470,2025-01-04,38000,4,No disponible,76,Departamento en Ponferrada,Ponferrada,19000,5,2025-04-02,2025-04-04,
119762,58546,2025-04-04,279000,5,No disponible,465,Suite en Albacete,Albacete,93000,2,2025-08-16,2025-08-19,
119929,58844,2025-01-17,36000,6,No disponible,54,Residencia en León,León,9000,2,2025-04-21,,
120029,58471,2025-10-30,924000,6,No disponible,132,Sonesta International Hotels,Lugo,22000,4,2026-01-18,2026-01-25,
120264,58998,2025-03-19,1456000,2,No disponible,208,Wyndham Hotels & Resorts,Mijas,104000,4,2025-06-01,2025-06-08,
120655,60823,2025-08-11,1755000,5,No disponible,585,Belmond,Móstoles,117000,3,2025-12-22,2025-12-25,
121074,56884,2025-03-26,366000,1,No disponible,122,,Cuenta,122000,4,2026-02-15,2026-02-18,
121627,58887,2025-02-09,24000,8,No disponible,48,Hostal en Oviedo,Oviedo,6000,4,2026-05-24,,
121809,56901,2025-01-25,234000,10,No disponible,780,Casa en Elche,Elche,78000,1,2025-05-27,2025-05-30,
122018,55876,2025-02-14,834000,1,No disponible,139,Shangri-La Hotels and Resorts,Toledo,139000,2,2025-11-19,2025-11-25,
122406,61429,2025-07-31,3960000,6,No disponible,792,Marriott International,Pozuelo de Alarcón,132000,1,2025-11-01,2025-11-06,
122638,58547,2025-05-18,580000,10,No disponible,1450,Villa en Rivas-Vaciamadrid,Rivas-Vaciamadrid,145000,3,2025-07-14,2025-07-18,
123150,56731,2025-12-22,588000,4,No disponible,196,Omni Hotels & Resorts,Córdoba,49000,5,2026-02-01,2026-02-04,
