id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,empresa,nombre,descripcion,ubicacion,duracion,precio_persona,capacidad,restricciones,fecha_panorama
80410,63974,2025-01-08,3017000,7,No disponible,3017,MÁV (Hungría),,,,,,26,{},
80416,64721,2025-06-30,1480000,8,No disponible,1480,PKP (Polonia),,,,,,45,{},
80454,64821,2025-01-09,744000,8,No disponible,744,National Geographic Expeditions,,Disfruta de un día en la naturaleza,Torrelavega,4,93000,50,{},2025-01-11
80472,66176,2025-09-21,128000,1,No disponible,128,Buses Bio Bio,,,,,,31,{},
80501,58460,2026-03-25,783000,3,No disponible,783,EasyJet,,,,,,3,,
80533,60726,2025-06-04,1326000,3,No disponible,1326,ŽSSK (Eslovaquia),,,,,,,{},
154402,,,,,Disponible,0,National Geographic Expeditions,,,Rubí,5,70000,21,{},2025-04-19
80575,56666,2025-11-04,35000,5,No disponible,35,,,,Vitoria,,,,{},
80576,56666,2025-09-18,990000,5,No disponible,990,EME Bus,,,,,,44,{},
80600,56854,2025-02-18,295000,5,No disponible,295,G Adventures,Excursión,Disfruta de un día en la naturaleza,Albacete,1,59000,43,{},
80601,56854,2025-03-29,1595000,5,No disponible,1595,Copa Airlines,,,,,,33,{},
80602,60566,2025-02-13,300000,2,No disponible,300,Pullman Bus,,,,,,45,{},
80610,60566,2026-03-12,176000,2,No disponible,176,Plusmar,,,,,,39,{},
80611,60566,2025-09-04,52000,2,No disponible,52,,,,Talavera de la Reina,,,,{},
80625,60489,2025-01-28,420000,10,No disponible,420,Flecha Bus,,,,,,41,{},
80627,61908,2025-06-08,164000,2,No disponible,164,FlixBus,,,,,,48,{},
80628,61908,2025-07-19,100000,2,No disponible,100,Damas,,,,,,47,{},
80630,61908,2025-05-09,1116000,2,No disponible,186,,,,Sabadell,,,,{},
80636,61008,2025-02-20,112000,2,No disponible,112,Condor Bus,,,,,,48,{},
80641,61008,2025-04-20,306000,2,No disponible,306,El Rápido Internacional,,,,,,39,{},
80645,61008,2025-03-27,388000,2,No disponible,388,Pullman Bus,,,,,,50,{},
80646,61008,2025-03-18,122000,2,No disponible,122,,,,,,,,{},
80647,60917,2025-12-16,680000,8,No disponible,680,ETN Turistar,,,,,,35,{},
80673,61703,2025-06-02,516000,6,No disponible,516,Abercrombie & Kent,Visita,Disfruta de un día en la naturaleza,Valladolid,,86000,49,{},2026-01-14
80699,66563,2025-08-03,612000,4,No disponible,612,TGV (SNCF),,,,,,75,{},
80714,56257,2025-03-06,852000,6,No disponible,852,ETN Turistar,,,,,,50,{},
80728,61838,2025-01-01,192000,2,No disponible,192,Kuoni,,Relájate en la playa,Ponferrada,6,,11,{},2025-01-21
80733,59531,2025-03-03,198000,9,No disponible,198,Hays Travel,Paseo,Relájate en la playa,Vigo,3,22000,11,{},
80735,59531,2025-02-12,1143000,9,No disponible,1143,Delta Air Lines,,,,,,94,{},
80736,59531,2025-05-28,720000,9,No disponible,720,,,,Toledo,,,,{},
80738,59531,2025-04-12,5544000,9,No disponible,792,,,,Tarragona,,,,{},
80741,59531,2025-01-28,117000,9,No disponible,117,,Paseo,Descubre la gastronomía local,Tarragona,7,,37,{},2025-06-08
80752,57165,2025-12-21,285000,3,No disponible,285,,Aventura,Conoce la historia de la ciudad,,2,,31,{},2026-06-24
80755,57165,2026-06-17,309000,3,No disponible,309,Singapore Airlines,,,,,,53,{},
80760,57684,2025-02-25,378000,2,No disponible,378,Damas,,,,,,50,{},
80765,57684,2025-02-11,84000,2,No disponible,84,El Rápido Internacional,,,,,,39,,
80796,55866,2025-07-23,672000,6,No disponible,672,ŽFBH (Bosnia y Herzegovina),,,,,,16,{},
80823,56967,2025-05-27,36000,1,No disponible,36,,Excursión,Aventúrate en la montaña,Badalona,2,36000,32,{},
80822,56967,2025-09-01,77000,1,No disponible,77,Travel Leaders Group,Visita,Disfruta de un día en la naturaleza,Badalona,1,,23,{},2026-03-06
80846,65919,2026-06-07,2630000,10,No disponible,2630,ZSSK (Eslovaquia),,,,,,6,{},
80856,65767,2025-10-28,216000,2,No disponible,216,Spirit Airlines,,,,,,96,{},
80869,63510,2025-04-06,1160000,10,No disponible,1160,,,,Torrelavega,,,,{},
80875,63510,2025-02-05,1070000,10,No disponible,1070,DSB (Dinamarca),,,,,,89,{},
80876,58937,2025-04-05,692000,4,No disponible,692,SNCB (Bélgica),,,,,,92,{},
80880,61756,2026-04-06,344000,4,No disponible,344,Spirit Airlines,,,,,,35,{},
80884,63119,2025-07-19,837000,9,No disponible,837,Socibus,,,,,,40,{},
80889,59327,2025-06-14,412000,4,No disponible,412,Qatar Airways,,,,,,63,{},
80899,60458,2026-03-21,847000,7,No disponible,847,Condor Bus,,,,,,35,{},
80900,60458,2026-02-08,324000,7,No disponible,378,,,,Gijón,,,,,
80903,60458,2025-02-10,357000,7,No disponible,357,Abercrombie & Kent,Tour,Conoce la historia de la ciudad,Gijón,2,51000,31,{},
80940,65341,2025-04-14,288000,3,No disponible,216,,,Ideal para una escapada romántica,El Prat de LLobregat,,,,{},
80957,58402,2025-01-20,654000,5,No disponible,545,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Barcelona,,,,{},
80979,56391,2025-01-05,91000,1,No disponible,91,Apple Leisure Group,Visita,Relájate en la playa,Cádiz,2,91000,46,{},
80980,56391,2025-01-05,97000,1,No disponible,97,TUI Group,Excursión,Relájate en la playa,Cádiz,,97000,30,{},
80981,58896,2025-01-04,945000,9,No disponible,945,Pullman Bus,,,,,,43,{},
80983,58896,2025-03-13,783000,9,No disponible,783,Intrepid Travel,,Disfruta de un día en la naturaleza,,1,87000,29,{},2025-03-14
80984,58896,2025-02-13,729000,9,No disponible,729,Viator,,Aventúrate en la montaña,Segovia,,81000,37,{},2025-03-15
80986,58896,2025-02-06,444000,9,No disponible,999,,,Experimenta el lujo y la comodidad en este alojamiento,Barcelona,,,,{},
80991,56541,2025-01-17,147000,5,No disponible,105,,,,Vigo,,,,{},
81005,61625,2025-11-17,380000,5,No disponible,380,Frontier Airlines,,,,,,12,{},
81047,65240,2026-01-02,2107000,7,No disponible,2107,TGV (SNCF),,,,,,89,{},
81051,56849,2025-01-05,80000,8,No disponible,80,Flight Centre Travel Group,Paseo,Disfruta de un día en la naturaleza,Sanlúcar de Barrameda,,10000,11,{},2026-11-11
81065,62189,2025-03-07,196000,1,No disponible,196,Deutsche Bahn (DB),,,,,,,{},
81066,62189,2025-05-07,35000,1,No disponible,35,CP (Portugal),,,,,,,{},
81067,62189,2025-01-20,450000,1,No disponible,75,,,,Linares,,,,{},
81073,61204,2025-07-25,235000,5,No disponible,235,SJ (Suecia),,,,,,54,{},
81081,61204,2025-02-25,765000,5,No disponible,765,ZSSK (Eslovaquia),,,,,,2,{},
81097,66454,2025-01-04,456000,2,No disponible,456,ÖBB (Austria),,,,,,37,{},
81105,58399,2025-01-16,135000,9,No disponible,135,Insight Vacations,Visita,Disfruta de un día en la naturaleza,Lugo,4,15000,20,{},
81107,58399,2025-02-02,3672000,9,No disponible,918,,,,Málaga,,,,{},
81110,58399,2025-02-12,900000,9,No disponible,900,Luxury Escapes,Visita,Conoce la historia de la ciudad,Málaga,,100000,1,{},2025-03-27
81117,58922,2025-04-20,1341000,3,No disponible,1341,NSB (Noruega),,,,,,96,{},
81120,58922,2025-05-09,183000,3,No disponible,183,Travel Leaders Group,Visita,Conoce la historia de la ciudad,Palencia,,61000,42,{},2026-10-06
81121,58922,2025-09-07,57000,3,No disponible,57,,Excursión,Aventúrate en la montaña,Palencia,2,,47,{},2026-10-07
81127,60415,2025-02-02,603000,9,No disponible,603,,,,Linares,,,,{},
81140,61414,2026-06-22,3920000,8,No disponible,784,,,,Zamora,,,,{},
81146,61414,2025-03-30,840000,8,No disponible,840,Air Canada,,,,,,69,{},
81147,61414,2025-10-24,328000,8,No disponible,328,,,,El Ejido,,,,{},
81163,55987,2025-04-20,7000,1,No disponible,7,Contiki,Aventura,Relájate en la playa,Sanlúcar de Barrameda,7,7000,24,,
81172,63161,2025-09-16,560000,5,No disponible,700,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Badalona,,,,{},
81176,63161,2025-03-31,655000,5,No disponible,655,Renfe,,,,,,29,{},
81177,63161,2025-03-12,2190000,5,No disponible,365,,,,,,,,{},
81183,63161,2025-06-30,2305000,5,No disponible,2305,Eurostar,,,,,,97,,
81195,60968,2025-02-27,220000,2,No disponible,220,,,,,,,48,{},
81196,60968,2025-05-23,140000,2,No disponible,140,Condor Bus,,,,,,49,{},
81197,60968,2025-04-21,109000,2,No disponible,218,,,Experimenta el lujo y la comodidad en este alojamiento,Ceuta,,,,{},
81215,61751,2026-02-22,312000,6,No disponible,312,Avanza,,,,,,44,,
81219,61751,2025-03-22,1236000,6,No disponible,618,,,,Cáceres,,,,{},
81222,61751,2025-06-13,870000,6,No disponible,174,,,,Lorca,,,,{},
81228,62068,2026-04-13,379000,1,No disponible,379,Deutsche Bahn (DB),,,,,,67,{},
81237,58683,2025-01-27,354000,6,No disponible,354,,,,,,,96,{},
81238,58683,2026-05-26,1644000,6,No disponible,1644,Renfe,,,,,,17,{},
81239,61734,2025-07-17,1010000,5,No disponible,1010,Thalys,,,,,,18,{},
81241,61734,2025-04-12,770000,5,No disponible,770,Renfe,,,,,,78,{},
81258,59710,2025-02-10,108000,3,No disponible,108,Southwest Airlines,,,,,,91,{},
81261,61223,2025-02-16,258000,2,No disponible,258,HŽ (Croacia),,,,,,43,{},
81278,55568,2025-07-24,708000,2,No disponible,236,,,,Oviedo,,,,{},
81283,64536,2025-03-15,2450000,10,No disponible,2450,PKP (Polonia),,,,,,27,{},
81296,60041,2026-04-26,909000,3,No disponible,303,,,,San Fernando,,,,{},
81305,65627,2025-02-11,44000,4,No disponible,44,,,,San Cristróbal de la Laguna,,,,{},
81311,65627,2025-09-01,64000,4,No disponible,64,Intrepid Travel,Tour,Disfruta de un día en la naturaleza,El Prat de LLobregat,,16000,5,{},2026-07-02
81313,65627,2025-06-07,148000,4,No disponible,148,,Paseo,Disfruta de un día en la naturaleza,El Prat de LLobregat,4,,17,{},2026-07-04
81315,62041,2025-03-07,1557000,9,No disponible,1557,VRZ (Croacia),,,,,,77,{},
81340,64518,2025-04-28,1290000,10,No disponible,1290,DSB (Dinamarca),,,,,,75,{},
81341,64518,2025-02-11,540000,10,No disponible,270,,,,Collado Villalba,,,,{},
81351,58243,2025-01-28,510000,10,No disponible,510,Turbus,,,,,,46,{},
81369,58743,2025-06-20,1197000,9,No disponible,1197,,,,Hospitalet de LLobregat,,,,{},
81372,63756,2025-01-23,860000,4,No disponible,860,Nederlandse Sp,,,,,,39,{},
81381,56166,2025-03-05,280000,5,No disponible,280,RZD (Rusia),,,,,,35,{},
81389,63555,2025-05-31,672000,6,No disponible,672,Socibus,,,,,,43,{},
81406,64128,2025-08-22,635000,8,No disponible,1016,,,Descubre la historia de la ciudad desde tu ventana,,,,,{},
81428,64761,2025-08-31,531000,9,No disponible,531,Air Canada,,,,,,36,{},
81437,62175,2025-01-12,300000,4,No disponible,300,Gray Line,,Disfruta de un día en la naturaleza,,6,75000,6,{},2025-01-18
81441,56159,2026-01-28,240000,3,No disponible,240,ZFBH (Bosnia y Herzegovina),,,,,,67,{},
81442,56159,2025-09-07,273000,3,No disponible,39,,,,Torrevieja,,,,{},
81443,56159,2025-10-27,36000,3,No disponible,36,National Geographic Expeditions,Aventura,Descubre la gastronomía local,Torrevieja,5,,41,{},2026-09-02
81450,56159,2026-03-03,336000,3,No disponible,144,,,Experimenta el lujo y la comodidad en este alojamiento,Telde,,,,{},
81463,61531,2025-04-15,704000,8,No disponible,704,,,,,,,53,{},
81470,58635,2025-04-14,992000,4,No disponible,992,WestJet,,,,,,96,{},
81471,56492,2025-11-11,1776000,8,No disponible,1776,LATAM Airlines,,,,,,27,{},
81473,66562,2026-03-05,856000,8,No disponible,856,Nederlandse Sp,,,,,,22,{},
81478,58200,2026-02-12,69000,3,No disponible,69,,,Ideal para una escapada romántica,Logroño,,,,{},
81498,63771,2025-01-09,880000,5,No disponible,880,Renfe,,,,,,63,{},
81521,58482,2025-07-21,424000,8,No disponible,424,Intrepid Travel,Paseo,Descubre la gastronomía local,Ávila,3,53000,45,{},
81524,59520,2025-02-11,219000,1,No disponible,219,ZFBH (Bosnia y Herzegovina),,,,,,42,{},
81536,56208,2025-06-02,450000,2,No disponible,450,DSB (Dinamarca),,,,,,57,{},
81562,62021,2025-02-02,390000,3,No disponible,195,,,,Torremolinos,,,,{},
81585,66162,2025-01-01,87000,1,No disponible,87,,Aventura,,Badalona,4,87000,48,{},
81598,56740,2025-10-14,297000,1,No disponible,297,Etihad Airways,,,,,,24,{},
81599,56740,2025-11-26,861000,1,No disponible,123,,,,Pontevedra,,,,{},
81606,56740,2026-04-07,159000,1,No disponible,159,JetBlue,,,,,,80,{},
81607,56740,2025-04-25,959000,1,No disponible,137,,,,San Cristróbal de la Laguna,,,,{},
81614,56740,2025-01-24,134000,1,No disponible,134,Emirates,,,,,,26,{},
81624,56053,2026-06-07,3144000,8,No disponible,3144,Air Canada,,,,,,58,{},
81632,64318,2025-03-21,760000,10,No disponible,760,Viator,Visita,Descubre la gastronomía local,Fuengirola,1,,7,{},2025-06-10
81648,59075,2025-04-17,160000,8,No disponible,160,Intrepid Travel,Tour,Relájate en la playa,León,7,,3,{},2026-04-23
81649,59075,2026-03-14,440000,8,No disponible,440,Italo,,,,,,49,{},
81662,60575,2025-06-01,268000,2,No disponible,268,Crucero del Norte,,,,,,38,{},
81670,57289,2025-04-23,382000,2,No disponible,382,Pullman Bus,,,,,,41,{},
81674,56489,2025-09-04,378000,2,No disponible,378,Ryanair,,,,,,83,{},
81676,56489,2025-07-24,564000,2,No disponible,564,Qantas,,,,,,38,{},
81705,57949,2025-03-30,424000,1,No disponible,106,,,,Valladolid,,,,{},
81723,61555,2025-01-05,1110000,10,No disponible,1110,ETN Turistar,,,,,,,{},
81731,59283,2025-10-27,872000,2,No disponible,872,ŽFBH (Bosnia y Herzegovina),,,,,,86,,
81732,59283,2025-07-12,342000,2,No disponible,342,Renfe,,,,,,32,{},
81733,59283,2026-01-16,780000,2,No disponible,130,,,,Ponferrada,,,,{},
81742,60953,2026-06-09,99000,1,No disponible,99,Thalys,,,,,,87,{},
81745,56460,2026-02-25,232000,4,No disponible,232,Buses Ahumada,,,,,,,,
81746,56460,2025-10-17,728000,4,No disponible,728,Primera Plus,,,,,,39,{},
81749,56460,2025-03-07,172000,4,No disponible,172,,,Aventúrate en la montaña,San Cristróbal de la Laguna,,43000,34,{},2026-03-10
81750,56460,2025-07-23,168000,4,No disponible,168,Flight Centre Travel Group,Excursión,Relájate en la playa,San Cristróbal de la Laguna,7,42000,16,{},
81769,65208,2025-03-18,2807000,7,No disponible,2807,SJ (Suecia),,,,,,11,{},
81770,65208,2025-07-19,126000,7,No disponible,294,,,Descubre la historia de la ciudad desde tu ventana,Mijas,,,,{},
81773,65208,2025-02-26,987000,7,No disponible,987,Trenitalia,,,,,,64,{},
155131,,,,,Disponible,0,,,,,,,,{},
81782,64197,2025-01-03,324000,9,No disponible,324,Abercrombie & Kent,Paseo,Descubre la gastronomía local,Alcorcón,,36000,8,{},2025-03-06
81793,61170,2025-04-05,1020000,4,No disponible,1020,Qatar Airways,,,,,,42,{},
81799,61170,2025-03-20,980000,4,No disponible,560,,,Relájate en un lugar tranquilo y acogedor,Cádiz,,,,{},
81803,61170,2025-01-29,80000,4,No disponible,80,Gray Line,,Relájate en la playa,Cádiz,7,20000,7,{},2025-04-30
81806,66496,2025-06-24,735000,7,No disponible,735,Via Bariloche,,,,,,34,{},
81807,66496,2025-05-11,1008000,7,No disponible,1008,FlixBus,,,,,,44,{},
81813,63033,2025-05-09,290000,3,No disponible,435,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Viladecans,,,,{},
81822,58819,2025-04-03,3024000,7,No disponible,3024,EasyJet,,,,,,64,{},
81829,64442,2025-01-09,200000,1,No disponible,100,,,Perfecto para familias y grupos grandes,Reus,,,,{},
81842,58918,2025-09-23,2316000,6,No disponible,2316,Italo,,,,,,44,{},
81845,59062,2025-07-17,324000,4,No disponible,324,Etihad Airways,,,,,,88,{},
81846,59062,2026-04-25,308000,4,No disponible,308,Vueling,,,,,,,{},
81857,65294,2025-01-30,395000,5,No disponible,395,American Airlines,,,,,,84,{},
81860,59081,2025-02-14,332000,4,No disponible,332,Monbus,,,,,,,{},
81871,59317,2025-02-15,2304000,8,No disponible,2304,SNCB (Bélgica),,,,,,64,{},
81873,57095,2025-10-28,990000,9,No disponible,990,Pullman Bus,,,,,,32,,
81874,64684,2025-08-10,110000,1,No disponible,110,Buses Bio Bio,,,,,,,{},
81884,55559,2025-05-25,1530000,6,No disponible,306,,,,Tarrasa,,,,{},
81892,59861,2025-12-31,380000,10,No disponible,380,Travel Leaders Group,Paseo,Aventúrate en la montaña,Zamora,2,,10,{},2026-02-07
81893,59861,2026-01-11,310000,10,No disponible,310,Amtrak,,,,,,51,{},
81900,62820,2025-04-13,354000,6,No disponible,708,,,Disfruta de una estadía en el corazón de la ciudad,Fuengirola,,,,{},
81903,62820,2025-11-24,516000,6,No disponible,516,Air New Zealand,,,,,,5,{},
81904,62820,2025-06-13,140000,6,No disponible,420,,,Disfruta de una estadía en el corazón de la ciudad,Guadalajara,,,,{},
81911,64191,2025-02-23,320000,10,No disponible,640,,,Relájate en un lugar tranquilo y acogedor,Orense,,,,{},
81922,58555,2025-03-22,380000,5,No disponible,380,Expedia Group,Visita,,Santiago de Compostela,6,76000,17,{},
82003,63884,2025-01-27,83000,8,No disponible,664,,,Ideal para una escapada romántica,Gecho,,,,{},
82005,56776,2025-02-17,2232000,6,No disponible,744,,,,Leganés,,,,{},
82034,66611,2025-04-29,984000,6,No disponible,984,British Airways,,,,,,92,{},
82038,66611,2025-04-19,30000,6,No disponible,30,Contiki,Paseo,Disfruta de un día en la naturaleza,Burgos,7,,,,2025-08-23
82045,62879,2025-10-05,64000,2,No disponible,64,Crucero del Norte,,,,,,45,{},
82047,66523,2025-05-16,1323000,9,No disponible,1323,ZS (Eslovenia),,,,,,40,{},
82057,60458,2025-02-20,108000,2,No disponible,108,American Airlines,,,,,,58,{},
82063,57779,2025-05-21,241000,1,No disponible,241,Qantas,,,,,,10,{},
82076,63770,2025-02-15,728000,7,No disponible,728,Avanza,,,,,,,{},
82078,62576,2025-12-11,695000,5,No disponible,695,BDZ (Bulgaria),,,,,,86,{},
82106,56618,2025-06-11,752000,8,No disponible,752,Omnibus de México,,,,,,44,{},
82116,64461,2025-02-28,1328000,8,No disponible,1328,BoltBus,,,,,,35,{},
82117,64461,2025-04-14,7008000,8,No disponible,1168,,,,Murcia,,,,{},
82131,56695,2025-05-15,3540000,10,No disponible,3540,CFR (Rumania),,,,,,54,{},
82132,56695,2025-08-25,276000,10,No disponible,920,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Santander,,,,{},
82133,56695,2025-09-15,760000,10,No disponible,760,CWT,Aventura,,Santander,1,76000,47,,
82135,61170,2025-06-25,3410000,10,No disponible,3410,Vueling,,,,,,81,{},
82136,61170,2025-08-08,5000000,10,No disponible,1250,,,,Mijas,,,,{},
82143,66021,2025-11-23,208000,10,No disponible,1040,,,Ideal para una escapada romántica,Tarrasa,,,,{},
82154,57352,2025-04-07,462000,7,No disponible,462,Air New Zealand,,,,,,38,{},
82170,65059,2026-02-22,760000,10,No disponible,760,Luxury Escapes,Paseo,Disfruta de un día en la naturaleza,,,76000,15,{},2026-03-02
82177,61968,2025-05-27,150000,3,No disponible,150,Globus,Aventura,Disfruta de un día en la naturaleza,Santiago de Compostela,,50000,21,{},2025-08-16
82178,61968,2025-07-11,108000,3,No disponible,108,Trafalgar,,Aventúrate en la montaña,Santiago de Compostela,,36000,45,{},2025-08-17
82179,61968,2025-07-09,162000,3,No disponible,162,Contiki,,Descubre la gastronomía local,Santiago de Compostela,3,54000,8,{},2025-08-18
82186,66443,2025-05-20,1351000,7,No disponible,1351,Air Canada,,,,,,53,{},
82190,66443,2025-06-28,2037000,7,No disponible,2037,EasyJet,,,,,,19,{},
82192,66443,2025-05-02,371000,7,No disponible,371,Travel Leaders Group,,Disfruta de un día en la naturaleza,Alcobendas,2,53000,45,{},2025-07-15
82205,63614,2025-04-01,575000,5,No disponible,575,Japan Airlines,,,,,,44,{},
82206,63614,2025-03-21,1205000,5,No disponible,1205,LATAM Airlines,,,,,,3,{},
82212,66005,2025-03-08,894000,7,No disponible,1043,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Badalona,,,,{},
82219,57523,2025-06-24,1560000,4,No disponible,1560,SBB (Suiza),,,,,,,{},
82220,57523,2025-09-05,1556000,4,No disponible,1556,CD (República Checa),,,,,,40,{},
82225,58153,2025-05-04,325000,5,No disponible,325,EF Tours,Tour,Relájate en la playa,Granada,3,65000,26,{},
82234,60814,2025-12-15,168000,1,No disponible,28,,,Disfruta de una estadía en el corazón de la ciudad,León,,,,{},
82236,60814,2025-12-01,6000,1,No disponible,6,Secret Escapes,Paseo,Descubre la gastronomía local,León,7,6000,8,{},
82241,63258,2025-02-11,936000,8,No disponible,936,Primera Plus,,,,,,39,{},
82251,65325,2025-06-05,432000,6,No disponible,108,,,,Tarrasa,,,,{},
82255,65325,2025-01-09,1032000,6,No disponible,1032,JetSur,,,,,,45,{},
82268,56938,2025-04-17,45000,9,No disponible,45,Gray Line,Tour,Aventúrate en la montaña,,,5000,29,{},2025-08-28
82272,62251,2025-10-16,165000,10,No disponible,550,,,Relájate en un lugar tranquilo y acogedor,Fuengirola,,,,{},
82277,55916,2025-01-19,2848000,8,No disponible,712,,,,Puertollano,,,,{},
82287,55916,2025-02-26,1080000,8,No disponible,1080,Estrella Roja,,,,,,34,{},
82293,56909,2025-07-12,4116000,7,No disponible,588,,,,,,,,{},
82301,55762,2025-03-07,2268000,9,No disponible,2268,Japan Airlines,,,,,,,{},
82306,56177,2025-03-06,102000,1,No disponible,102,El Rápido Internacional,,,,,,31,{},
