hotel_id,numero_habitacion,tipo
79303,20,Matrimonial
79303,21,Matrimonial
,11,Suite
79319,,Triple
,,Cuadruple
,7,Cuadruple
,8,Matrimonial
,9,Matrimonial
,13,Triple
79321,,Suite
79321,,Matrimonial
,19,Sencilla
,25,Cuadruple
79326,,Cuadruple
,0,Cuadruple
79334,1,Doble
79334,2,Doble
79334,3,Cuadruple
79334,4,Suite
79334,,Triple
79334,6,Cuadruple
79334,7,Doble
,8,Doble
79334,9,Sencilla
79334,10,Doble
79334,11,Suite
79334,12,Matrimonial
79334,13,Doble
79334,14,Cuadruple
79334,15,Cuadruple
79334,,Doble
79334,17,Sencilla
79334,18,Cuadruple
79334,19,Cuadruple
79334,20,
79334,21,Suite
79334,22,Doble
79334,23,Triple
79334,24,Sencilla
79345,0,Suite
79345,1,Triple
79345,2,Sencilla
79345,,Suite
79345,4,Matrimonial
79345,5,Cuadruple
79345,6,Sencilla
79345,7,Suite
79345,8,Cuadruple
,9,Triple
79345,10,Cuadruple
79345,11,Matrimonial
79345,12,Doble
79345,13,Doble
79345,14,Triple
79364,0,Matrimonial
79364,1,Matrimonial
79364,2,Suite
79364,3,Matrimonial
79364,4,Doble
79364,5,Cuadruple
79364,6,Matrimonial
79364,7,Sencilla
79364,8,Cuadruple
79364,9,Cuadruple
79364,10,Cuadruple
79364,11,Triple
79364,12,Triple
79364,13,Doble
79364,14,Doble
79364,15,Triple
79364,16,Cuadruple
79364,17,Triple
79364,18,Matrimonial
79364,19,Triple
79364,20,Doble
79364,21,Matrimonial
,22,Cuadruple
79364,,Matrimonial
79364,24,Triple
,25,Sencilla
79364,,Sencilla
79364,27,Matrimonial
79364,28,Triple
,0,Sencilla
79406,1,Triple
79406,2,Suite
79406,3,Cuadruple
79406,4,Doble
79406,5,Cuadruple
79406,,Suite
79406,7,Doble
79406,8,
79406,9,Triple
79406,10,Suite
79406,11,Suite
79406,12,Suite
79406,13,Doble
79414,0,Matrimonial
79414,1,Doble
79414,2,Triple
79414,3,Sencilla
79414,4,Triple
79414,5,Suite
79414,6,Matrimonial
79414,,Matrimonial
79414,8,Suite
79414,9,Sencilla
79414,10,Matrimonial
79414,11,Matrimonial
79414,12,Suite
79414,13,Doble
79414,14,Triple
79414,15,Triple
79414,16,Suite
79414,17,Triple
79414,18,Triple
79414,19,Sencilla
79414,20,Cuadruple
,21,Suite
79414,22,Matrimonial
79414,23,Doble
79414,24,Sencilla
79414,25,Triple
79414,26,Suite
79414,27,Suite
79414,28,
79414,29,Doble
79414,30,
79414,31,Matrimonial
79414,32,Matrimonial
79414,33,Doble
79414,34,Matrimonial
79414,35,Sencilla
79429,,
79458,0,Matrimonial
79458,1,Matrimonial
79458,2,Sencilla
79458,3,
79458,4,Doble
79458,5,Sencilla
79458,6,Matrimonial
79458,7,Matrimonial
79458,8,Suite
79458,9,Matrimonial
,10,Suite
79458,11,Cuadruple
79458,12,Matrimonial
79458,13,Matrimonial
79458,14,
79458,15,Doble
79458,16,Sencilla
79458,17,Sencilla
79458,18,Triple
81242,0,
79458,19,Doble
79458,20,Sencilla
79458,21,
,22,Triple
79458,23,Suite
,24,Sencilla
79458,25,Matrimonial
79458,26,Sencilla
,27,Triple
79458,28,Cuadruple
79458,29,Matrimonial
,30,Doble
,1,Triple
,,Matrimonial
79478,,Suite
79483,,Doble
,13,Triple
79483,,Cuadruple
,23,Suite
79483,,Matrimonial
79483,,Matrimonial
,32,Doble
,,Suite
79527,1,Matrimonial
,2,Cuadruple
79527,,Suite
79527,4,Matrimonial
79527,5,Sencilla
79527,6,Suite
79527,7,Matrimonial
79527,8,
79527,9,Cuadruple
,10,Matrimonial
79527,11,Cuadruple
79527,12,Suite
79532,,Doble
,4,Doble
79538,,Matrimonial
,,Cuadruple
,24,Matrimonial
79607,0,Suite
,1,Doble
79607,2,Cuadruple
79607,3,
79607,,Suite
79607,5,Suite
79607,6,Suite
79607,7,
79607,8,Matrimonial
79607,9,Sencilla
79607,10,Suite
79607,11,Suite
79607,,Suite
79607,13,Matrimonial
79607,14,Suite
79607,15,Suite
79607,16,Cuadruple
79607,17,Sencilla
79607,18,Matrimonial
79607,19,Doble
79607,20,Cuadruple
79607,21,Sencilla
79607,22,Matrimonial
79607,23,Sencilla
79607,24,Triple
79607,,Doble
79607,26,Suite
79607,27,Sencilla
79607,28,Matrimonial
79607,29,Matrimonial
79614,0,Cuadruple
79614,1,
79614,2,Triple
79614,3,Sencilla
79614,4,Doble
79614,5,Matrimonial
79614,6,Doble
79614,,Sencilla
79614,8,Cuadruple
79614,9,Suite
79614,10,Triple
79614,11,Cuadruple
79614,12,Triple
,,Cuadruple
79614,14,Suite
79649,,Cuadruple
,3,Doble
,14,Cuadruple
,16,Cuadruple
,20,Sencilla
79649,,Sencilla
79649,,Sencilla
79663,0,Triple
79663,,Doble
79663,2,Sencilla
79663,3,Matrimonial
79663,,Cuadruple
79663,5,Cuadruple
79663,6,Triple
79663,7,
79663,8,Doble
79663,9,Cuadruple
79663,10,Matrimonial
79663,11,Cuadruple
79663,12,
79663,13,Triple
79663,14,Triple
79663,15,Triple
79663,,
79663,17,Suite
79663,18,Doble
79663,19,Suite
79671,,Doble
79671,,
,15,Triple
,,Matrimonial
,21,Sencilla
84166,25,
79677,,Cuadruple
79679,,Triple
,8,Triple
79679,,Sencilla
,16,Sencilla
,18,Suite
79682,,Suite
79705,0,Sencilla
79705,1,Triple
79705,2,
,3,Matrimonial
79705,4,Matrimonial
79705,5,Doble
79705,6,Doble
79705,7,Doble
79705,,Doble
79705,9,Sencilla
79705,10,Sencilla
79705,,Doble
79705,12,Doble
79705,,Matrimonial
79705,14,Matrimonial
79705,15,Sencilla
79705,16,Triple
,17,Matrimonial
79705,18,Matrimonial
79705,19,
79705,20,Cuadruple
79705,21,Doble
79705,22,Matrimonial
79705,23,Doble
79705,24,Doble
79710,0,Matrimonial
79710,1,Triple
79710,2,Sencilla
79710,3,Doble
79710,4,Sencilla
79710,5,Sencilla
79710,,Doble
79710,7,Cuadruple
79710,8,Suite
79710,9,Matrimonial
79710,10,Suite
79710,11,Doble
79710,12,Doble
79710,13,Suite
79710,14,Matrimonial
79710,15,Sencilla
79710,16,Sencilla
,5,Suite
,11,Suite
,3,Cuadruple
,7,Suite
79736,,Triple
,13,Cuadruple
,23,Triple
79736,,Cuadruple
79736,,Triple
79736,,Suite
79767,0,Sencilla
79767,1,Sencilla
79767,2,Triple
79767,3,Doble
79767,4,Sencilla
79767,5,Sencilla
79767,6,Matrimonial
79767,7,Doble
79767,8,Sencilla
79767,9,Doble
79767,10,Triple
79767,11,Triple
79767,12,Matrimonial
,4,
79767,13,Doble
79767,14,Suite
79767,15,Doble
79767,16,Suite
79767,17,Sencilla
79767,18,Matrimonial
,19,Cuadruple
79767,20,Doble
79767,21,
79767,22,Sencilla
79767,23,Triple
79767,24,Cuadruple
79767,25,Sencilla
79767,26,Triple
79767,27,Triple
79767,28,Sencilla
79767,29,Cuadruple
79767,30,Triple
79782,0,Matrimonial
79782,1,Doble
79782,2,Sencilla
79782,3,Cuadruple
79782,4,Matrimonial
79782,5,Matrimonial
79782,6,Cuadruple
79782,7,Suite
79782,8,
79782,9,Matrimonial
79782,10,Cuadruple
79782,11,Triple
79782,,Triple
79782,13,Matrimonial
79782,14,Doble
79782,,Sencilla
79782,16,Triple
79782,17,Triple
79782,18,Doble
79782,19,Triple
79782,,Sencilla
79782,21,Doble
79782,22,Suite
79782,23,Matrimonial
79782,24,Suite
79782,25,Cuadruple
79782,26,Suite
79782,27,Sencilla
79782,,Doble
79782,29,Sencilla
79782,30,Suite
,31,Doble
79782,32,
79782,33,Triple
,34,Sencilla
79785,,Triple
79785,,Suite
,8,Matrimonial
79793,0,Doble
79793,1,Suite
79793,,Cuadruple
,3,
,4,
79793,5,Matrimonial
79793,6,Matrimonial
79793,7,Matrimonial
79793,8,Matrimonial
79793,9,Sencilla
79793,10,Sencilla
79793,11,Triple
79793,12,Sencilla
79793,13,Doble
79793,14,Doble
79793,15,Triple
79793,16,Suite
79793,17,Matrimonial
79793,18,Cuadruple
79793,19,Suite
79793,20,Cuadruple
,,Suite
,,Cuadruple
79805,0,
79805,1,Suite
79805,2,Doble
79805,3,Triple
79805,,Cuadruple
79805,5,Cuadruple
79805,6,Sencilla
79805,7,Matrimonial
79805,8,Matrimonial
79805,9,Doble
79805,10,Doble
79805,11,Matrimonial
79805,12,Cuadruple
79805,13,Doble
79805,14,Matrimonial
79805,15,Suite
79805,16,Doble
79805,17,Cuadruple
79805,18,Cuadruple
79805,19,Suite
79805,20,Cuadruple
79805,21,Triple
79805,22,Triple
79805,23,Matrimonial
79805,24,Sencilla
79805,25,Cuadruple
79805,26,Matrimonial
79805,27,Doble
79805,28,Triple
79805,29,Doble
79805,30,Matrimonial
79805,31,Cuadruple
79815,0,Triple
79815,1,Doble
79815,2,Suite
79815,3,Triple
79815,4,Triple
79815,5,Matrimonial
79815,6,Triple
79815,7,Triple
79815,8,Cuadruple
79815,9,Doble
79815,10,Triple
79815,11,Triple
79815,12,Suite
79815,13,Suite
79815,14,Triple
79815,15,Matrimonial
79815,16,Triple
,,Doble
,18,Sencilla
79815,19,Doble
79815,20,Matrimonial
79815,21,Cuadruple
79815,22,Suite
79815,23,Sencilla
79815,24,Doble
,25,Doble
79815,,Triple
79815,27,Doble
79815,28,Sencilla
79830,0,Sencilla
79830,1,Cuadruple
79830,2,Cuadruple
79830,3,Triple
,,Doble
79830,5,Sencilla
79830,6,Cuadruple
88763,,
79830,7,Triple
79830,8,Triple
,9,Matrimonial
79830,10,Sencilla
79830,11,Sencilla
,2,Sencilla
79838,,Triple
79838,,Cuadruple
79838,,Sencilla
,31,
79846,0,Triple
79846,1,Triple
79846,2,Doble
,3,Doble
81242,1,
79846,4,Doble
79846,5,Suite
79846,6,Sencilla
79846,7,Cuadruple
79846,8,Cuadruple
79846,9,Sencilla
79846,10,Suite
79846,11,Sencilla
79846,12,Suite
79846,13,Suite
79846,14,Matrimonial
79846,,Suite
79846,16,Triple
79846,17,Triple
79846,18,
79846,19,Sencilla
79846,20,Suite
79846,21,Matrimonial
,22,Suite
79846,23,Cuadruple
79846,24,Suite
79846,25,Matrimonial
79846,26,Cuadruple
,27,Doble
79846,28,Matrimonial
79846,29,Matrimonial
79851,0,Matrimonial
79851,1,Suite
79851,2,Suite
79851,3,Cuadruple
79851,4,Suite
79851,5,Triple
79851,6,Cuadruple
79851,7,Matrimonial
79851,8,Triple
79851,9,Matrimonial
79851,10,Triple
79851,11,Cuadruple
79851,12,Triple
79851,13,Sencilla
,14,Matrimonial
79851,15,Cuadruple
79851,16,Suite
79851,17,Suite
79851,18,Sencilla
79851,19,Suite
79851,20,Doble
79851,21,Doble
79851,22,Doble
79851,23,Cuadruple
79851,24,Matrimonial
79851,25,
79851,26,Matrimonial
79851,27,Suite
79851,28,Matrimonial
,8,Triple
79856,,Triple
79856,,Cuadruple
79856,,Sencilla
79860,0,
79860,1,Doble
79860,2,Cuadruple
79860,3,Matrimonial
79860,4,Suite
79860,5,Sencilla
79860,6,Matrimonial
79860,7,Matrimonial
79860,8,Triple
79860,9,Doble
79860,10,Suite
79860,11,Triple
79860,12,Triple
79860,13,
79860,14,Sencilla
,15,Suite
,4,Triple
79877,,Suite
79882,0,Doble
,1,Triple
79882,2,Sencilla
79882,3,Suite
79882,4,Matrimonial
79882,5,Triple
79882,6,Suite
,7,Triple
79882,8,Matrimonial
79882,9,Sencilla
79882,10,Matrimonial
79882,11,Triple
,12,Triple
79882,13,Suite
79882,14,Matrimonial
79882,15,Suite
,0,Matrimonial
,2,Suite
79892,,Sencilla
79902,0,Sencilla
79902,1,
79902,2,Triple
79902,,Sencilla
79902,4,Triple
79902,5,Cuadruple
79902,6,Matrimonial
,7,Doble
79902,8,Triple
79902,9,
79902,10,Cuadruple
79902,11,Doble
79902,12,Cuadruple
79902,13,Triple
79902,14,Triple
79906,0,Triple
79906,1,Suite
79906,2,Sencilla
79906,3,Sencilla
79906,4,Matrimonial
79906,5,Doble
,6,
79906,7,Matrimonial
79906,8,Cuadruple
79906,9,Triple
79906,10,Matrimonial
79906,11,Sencilla
79906,12,Cuadruple
79906,13,Doble
79906,14,Suite
79906,15,Cuadruple
79906,16,
79906,17,
79927,0,Doble
79927,1,Suite
79927,,Sencilla
79927,3,Matrimonial
,4,Matrimonial
79927,5,Suite
79927,6,Cuadruple
79927,7,Triple
79927,8,Sencilla
79927,9,Suite
79927,10,Matrimonial
79927,11,Triple
,12,Matrimonial
,,Matrimonial
79927,14,Sencilla
79927,15,Triple
79927,16,Suite
79927,17,Suite
79927,18,Cuadruple
79927,19,Triple
79927,20,Cuadruple
79927,21,Triple
79927,22,Matrimonial
79927,,Triple
79927,24,Suite
,25,Doble
79927,26,Doble
79927,27,Triple
79927,28,Cuadruple
79927,29,Suite
79927,30,Sencilla
79927,31,Matrimonial
79931,0,Cuadruple
79931,1,
79931,2,Sencilla
79931,3,Matrimonial
79931,4,Sencilla
79931,5,Cuadruple
79931,6,
79931,7,Suite
79931,,Doble
79931,9,Suite
79931,10,Doble
79931,11,Cuadruple
79931,12,Suite
79931,13,Suite
,14,Cuadruple
79931,15,Triple
79931,16,Triple
79931,17,Triple
79931,18,Doble
79931,19,
79931,20,Doble
,21,Triple
79931,22,Suite
79931,23,Triple
79931,24,Matrimonial
79931,25,Matrimonial
,,Cuadruple
79931,27,Triple
79931,28,Cuadruple
79931,29,
79931,30,Triple
79931,31,Cuadruple
79931,32,Suite
79931,33,Sencilla
79931,34,Suite
79931,35,Matrimonial
,4,Doble
79939,,Suite
,10,Sencilla
,12,Sencilla
79955,0,Triple
79955,1,Cuadruple
79955,2,Suite
79955,3,Cuadruple
,4,Doble
79955,5,Doble
79955,6,Cuadruple
,7,
79955,,Cuadruple
,9,Sencilla
79955,10,Doble
79955,11,Suite
79955,12,Cuadruple
79955,13,Doble
79955,14,Matrimonial
,,Sencilla
79955,16,Doble
79955,17,Doble
79955,18,Matrimonial
79955,19,Matrimonial
79955,20,Triple
79955,21,Doble
79962,0,Matrimonial
79962,1,Suite
79962,,Doble
79962,3,Doble
79962,,Matrimonial
79962,5,Suite
79962,6,Cuadruple
79962,7,Cuadruple
79962,8,Triple
79962,9,Suite
79962,10,Suite
79962,11,Doble
79962,12,Triple
79962,13,Matrimonial
79962,,Cuadruple
79962,,Cuadruple
79962,16,Matrimonial
79962,17,Sencilla
79962,18,Cuadruple
,19,Matrimonial
79962,20,Triple
79962,21,Sencilla
79962,22,Suite
79962,23,Suite
79962,24,Matrimonial
79962,25,Sencilla
79962,26,Sencilla
,27,Sencilla
79966,,Suite
79966,,Triple
,,Matrimonial
79968,0,Sencilla
79968,1,Matrimonial
79968,2,Cuadruple
79968,3,Matrimonial
,4,Sencilla
79968,5,Triple
79968,6,Doble
79968,7,Doble
79968,8,Triple
79968,9,Cuadruple
79968,10,Doble
79968,11,Sencilla
79968,12,Suite
79968,13,Cuadruple
79968,14,Cuadruple
79968,15,Cuadruple
,16,Sencilla
79968,17,Triple
79968,18,Sencilla
79968,19,Suite
79968,20,Matrimonial
79968,21,Cuadruple
79968,22,Doble
79968,23,Cuadruple
79968,24,Matrimonial
79968,25,Sencilla
79968,26,Doble
79978,0,Suite
79978,,Doble
79978,2,Suite
79978,3,Matrimonial
79978,4,Suite
79978,5,Doble
79978,6,Cuadruple
79978,7,Sencilla
79978,8,Matrimonial
79978,9,
79978,10,Triple
79978,11,Cuadruple
79978,12,Matrimonial
79978,13,Sencilla
79978,,Triple
79978,15,
79978,16,Sencilla
79978,17,Matrimonial
79978,18,Triple
79978,19,Sencilla
79978,20,Doble
79984,0,Sencilla
79984,1,Cuadruple
79984,2,Triple
79984,3,Cuadruple
79984,4,Matrimonial
79984,5,Sencilla
79984,6,Suite
79984,7,Matrimonial
,8,Cuadruple
79984,,Cuadruple
,10,
79984,11,Cuadruple
79984,12,Sencilla
79984,13,Doble
79984,14,Sencilla
79984,15,Suite
79984,16,Sencilla
79984,17,Doble
79984,18,Sencilla
79984,19,Cuadruple
79986,0,Cuadruple
,1,Doble
79986,2,Cuadruple
79986,3,Doble
79986,4,Doble
79986,5,Triple
79986,6,Sencilla
79986,7,Doble
79986,8,Triple
79986,9,Sencilla
79986,10,Doble
79986,11,Triple
79986,12,Triple
79986,13,Doble
79986,14,Cuadruple
79986,15,Cuadruple
79986,16,Doble
79986,17,Sencilla
79986,18,Matrimonial
79986,19,Matrimonial
79986,20,
80004,0,Matrimonial
80004,1,Matrimonial
80004,2,Suite
80004,3,Cuadruple
80004,4,
82817,0,
80004,5,Matrimonial
80004,6,Suite
80004,7,Sencilla
,8,Triple
80004,9,Doble
80004,10,Triple
80004,11,Matrimonial
80004,12,Cuadruple
80004,13,Suite
80004,14,Sencilla
80004,15,Matrimonial
80004,16,Cuadruple
80004,,Sencilla
80004,18,Matrimonial
80004,19,Triple
80004,20,Sencilla
80004,21,Matrimonial
80028,0,Suite
80028,1,Matrimonial
80028,,Matrimonial
,3,Matrimonial
80028,4,Triple
80028,5,Matrimonial
80028,6,Cuadruple
,7,Cuadruple
80028,8,Matrimonial
80028,,Triple
80028,,Matrimonial
80028,11,
80028,12,Cuadruple
80028,13,
80028,14,Cuadruple
80028,15,Matrimonial
80028,16,Matrimonial
80028,17,Doble
80028,18,Matrimonial
80028,19,Cuadruple
80036,0,Doble
80036,1,Triple
,2,Triple
,3,Doble
80036,4,Matrimonial
80036,5,Cuadruple
80036,6,Matrimonial
,7,Suite
80036,8,Doble
80036,9,Cuadruple
80036,10,Sencilla
80036,11,Triple
80036,12,
80036,13,Matrimonial
80036,14,Matrimonial
,15,Suite
80036,16,Matrimonial
,17,Matrimonial
80036,18,Triple
80054,0,Doble
80054,1,Suite
80054,2,Cuadruple
80054,3,Suite
80054,4,Sencilla
80054,5,Sencilla
,6,Suite
80054,7,Doble
80054,,Sencilla
80054,9,Doble
80054,10,Doble
80054,11,Sencilla
80054,12,Matrimonial
,13,Suite
80054,14,Sencilla
80054,15,Suite
80054,16,Matrimonial
80054,17,Cuadruple
80061,0,Sencilla
80061,1,
80061,2,Suite
80061,3,Cuadruple
80061,4,Triple
80061,5,Matrimonial
80061,6,Matrimonial
,7,Sencilla
80061,8,Triple
80061,9,Sencilla
80061,10,Cuadruple
80061,11,Doble
80061,12,Matrimonial
80061,13,
80082,0,
,1,Doble
80082,2,Suite
80082,3,Cuadruple
80082,4,Triple
80082,5,Matrimonial
80082,6,Sencilla
80082,7,Matrimonial
80082,8,Suite
80082,9,Matrimonial
80082,10,Suite
80082,11,Doble
,12,Cuadruple
80082,13,Doble
80082,14,Sencilla
80082,15,Triple
80082,16,Suite
80082,17,Triple
80082,18,Cuadruple
80082,19,Triple
80082,20,Cuadruple
80082,21,Matrimonial
80082,22,Doble
80082,,Sencilla
80082,24,Triple
80082,25,Cuadruple
80082,26,Triple
80082,27,Cuadruple
,28,Sencilla
80082,29,Doble
80082,30,Suite
80082,31,Suite
80082,32,Sencilla
80082,33,Doble
80082,34,Triple
80082,35,Suite
80086,0,Doble
80086,1,Triple
80086,2,Sencilla
80086,3,Matrimonial
80086,4,Matrimonial
80086,5,Sencilla
80086,6,Doble
80086,7,Cuadruple
80086,8,Matrimonial
80086,9,Suite
80086,10,
80086,11,Suite
80086,12,Matrimonial
80086,13,Triple
80086,14,Cuadruple
80086,15,Triple
80086,16,Suite
80086,17,Matrimonial
,18,Suite
80086,19,Triple
80086,20,Sencilla
80086,21,Doble
80086,22,Suite
80086,23,Cuadruple
80086,24,Sencilla
80086,25,Sencilla
80086,26,Cuadruple
80086,27,Doble
80086,,Doble
80086,29,Cuadruple
80086,30,Matrimonial
80086,31,Matrimonial
,15,Sencilla
80125,0,Cuadruple
80125,1,Suite
80125,2,Doble
80125,3,Triple
80125,4,Cuadruple
80125,5,Suite
80125,6,Doble
80125,7,Sencilla
80125,8,Suite
80125,9,Matrimonial
80125,10,Sencilla
80125,11,Suite
89607,0,
80125,12,Cuadruple
,13,Sencilla
83304,23,
80125,14,Triple
80125,15,
80125,16,Matrimonial
80125,,Doble
80125,18,Suite
80125,19,Doble
80125,20,Suite
80125,21,Sencilla
80125,22,Sencilla
80125,23,Cuadruple
80125,24,Suite
80125,25,Triple
80125,26,Sencilla
80125,27,Suite
80125,28,Suite
80125,29,Triple
80125,30,Sencilla
80125,31,Suite
80125,32,Cuadruple
80125,33,Triple
80125,34,Cuadruple
80125,35,Triple
,13,Suite
80162,,Sencilla
,4,Suite
,6,Matrimonial
80170,,Triple
80170,,Cuadruple
,26,Matrimonial
,27,Suite
80190,,Cuadruple
80196,0,Suite
80196,1,Suite
80196,2,Sencilla
80196,3,Cuadruple
,4,Doble
80196,5,Matrimonial
80196,6,
80196,7,Cuadruple
80196,8,Cuadruple
80196,9,Suite
80196,10,Matrimonial
80196,,Cuadruple
80214,0,Cuadruple
80214,1,Sencilla
,2,
80214,3,Suite
80214,4,Triple
80214,5,Sencilla
80214,6,Cuadruple
80214,7,Cuadruple
80214,,Sencilla
80214,9,Cuadruple
80214,10,Cuadruple
80214,11,Doble
80214,12,Matrimonial
,13,Matrimonial
80214,14,Suite
80214,15,Triple
80214,16,Sencilla
80214,17,Matrimonial
80214,18,
80218,0,Triple
80218,1,
80218,2,Matrimonial
80218,3,Doble
80218,4,Matrimonial
80218,5,Matrimonial
80218,6,Sencilla
,,Doble
,8,Matrimonial
,9,Cuadruple
80218,10,Suite
80218,11,Cuadruple
80218,12,
80218,13,Suite
80218,14,Doble
80218,15,Cuadruple
80218,16,Cuadruple
80218,17,Doble
80218,18,Matrimonial
80218,,Matrimonial
80218,20,Doble
80218,21,Sencilla
80218,,Doble
80218,23,Cuadruple
80218,24,Suite
80218,25,Sencilla
80218,26,Cuadruple
80218,27,Sencilla
80218,28,Triple
80218,29,Cuadruple
80218,30,Triple
80218,31,Matrimonial
80218,32,Cuadruple
80218,33,Doble
80218,,Suite
80241,,Matrimonial
,17,Suite
,18,Triple
80241,,
80249,0,Triple
80249,1,Sencilla
80249,2,Sencilla
80249,3,Suite
80249,4,Cuadruple
80249,5,Doble
80249,6,Sencilla
80249,7,Suite
80249,8,Doble
80249,9,Doble
80249,10,Triple
80249,11,Cuadruple
80249,12,Doble
80249,13,Doble
80249,14,Cuadruple
80264,0,Cuadruple
80264,1,Triple
80264,2,Triple
80264,3,Cuadruple
,4,Suite
80264,,Suite
80264,6,Doble
80264,7,Doble
80264,8,Matrimonial
80264,9,Sencilla
80264,10,Doble
80264,11,Matrimonial
80264,12,Cuadruple
80264,13,Triple
80264,14,Doble
80264,15,Doble
80264,,Triple
80264,17,Sencilla
80264,18,Cuadruple
80264,19,Sencilla
80264,20,Suite
80264,21,Doble
80264,22,Matrimonial
80264,23,Sencilla
80264,24,Matrimonial
80264,25,Sencilla
80269,0,
80269,1,Cuadruple
80269,2,Doble
,3,Suite
80269,4,Doble
80269,5,Sencilla
80269,6,Matrimonial
80269,7,Sencilla
80269,,Sencilla
80269,9,Suite
80269,10,Sencilla
80269,11,Triple
80269,12,Cuadruple
80269,13,Matrimonial
80269,14,Triple
80269,15,Suite
80295,,Cuadruple
80295,1,Doble
80295,2,Sencilla
80295,,Matrimonial
80295,,Cuadruple
80295,5,Doble
80295,6,Suite
80295,7,Suite
80295,,Matrimonial
80295,9,Triple
80295,10,Suite
80295,11,
80295,12,Doble
80295,13,Suite
80295,14,Cuadruple
80295,15,
80295,16,Cuadruple
80295,17,Matrimonial
80295,18,Matrimonial
80295,19,Cuadruple
80295,20,Sencilla
80295,21,
80295,22,Sencilla
80295,23,Suite
80295,24,Suite
80295,25,Sencilla
80295,26,Sencilla
80295,27,Triple
80295,28,Cuadruple
80295,29,Suite
80295,30,Suite
80295,31,Triple
80295,32,Triple
80295,33,Sencilla
80295,34,Suite
80295,35,Matrimonial
80295,36,Cuadruple
80295,37,Triple
80295,38,Doble
80315,0,
80315,1,Suite
80315,2,Sencilla
80315,3,Cuadruple
,4,Doble
80315,5,Doble
80315,6,Sencilla
80315,,Triple
80315,8,Matrimonial
80315,9,Doble
80315,,Sencilla
80315,11,
80315,12,Suite
80315,13,Triple
80315,14,Doble
,15,Doble
,16,Suite
80315,17,Doble
80315,18,Suite
80315,,Sencilla
80315,20,
80315,21,
80315,22,
80315,23,Triple
80315,24,Cuadruple
80315,25,Sencilla
80315,26,Triple
80315,27,Matrimonial
80330,,Doble
80330,,Sencilla
80345,0,
80345,1,Triple
80345,2,Matrimonial
80345,3,Matrimonial
,4,Doble
80345,5,Triple
89746,9,
80345,6,Matrimonial
80345,7,Triple
80345,8,Suite
80345,9,
80345,10,
,11,Suite
80345,12,
,13,Suite
80345,14,Sencilla
80345,15,Cuadruple
80355,0,Triple
,1,Doble
80355,2,Triple
80355,3,
80355,4,Triple
80355,,Triple
80355,6,Matrimonial
80355,7,Triple
,8,Suite
80355,9,Suite
80355,10,Suite
80355,11,
80355,12,Cuadruple
80355,13,
80355,14,Matrimonial
80359,0,Triple
80359,1,Cuadruple
80359,2,Matrimonial
80359,3,Matrimonial
,,Cuadruple
,5,Matrimonial
80359,6,Suite
80359,7,Doble
80359,8,Suite
80359,9,Sencilla
80359,10,Triple
80359,11,Suite
80359,12,Sencilla
80359,13,Sencilla
,29,Triple
80371,0,Sencilla
80371,1,Suite
80371,2,Triple
80371,3,Sencilla
80371,4,Triple
80371,5,Cuadruple
80371,6,Doble
80371,,Suite
80371,8,Triple
80371,9,Suite
80371,10,Sencilla
80371,11,Cuadruple
80371,12,Sencilla
80371,13,Sencilla
80371,14,Triple
80371,,Doble
80371,16,
80371,17,Triple
80371,18,Triple
80371,19,
80371,20,Matrimonial
80371,21,Cuadruple
80371,22,Doble
80371,23,Cuadruple
80371,24,Cuadruple
80371,25,Sencilla
80371,26,Sencilla
80371,27,Matrimonial
80371,28,Sencilla
80371,29,Cuadruple
80379,0,
80379,1,Matrimonial
80379,2,Suite
80379,3,Triple
80379,4,Sencilla
80379,5,Cuadruple
80379,6,
80379,7,Matrimonial
80379,8,Sencilla
80379,9,Triple
80379,10,Sencilla
80379,11,Sencilla
80398,0,Suite
80398,,Doble
80398,2,Suite
80398,3,Matrimonial
80398,4,Suite
80398,5,Cuadruple
80398,6,Cuadruple
80398,7,Doble
,8,Triple
80398,9,
80398,10,Suite
80398,11,
80398,12,Triple
80398,13,Suite
80398,14,Matrimonial
80398,15,Cuadruple
80398,16,Matrimonial
80398,17,Triple
80398,18,
80398,19,
80398,20,Suite
,21,Suite
80398,22,Sencilla
80398,23,Cuadruple
80398,24,Suite
80398,25,Doble
80404,0,Suite
80404,1,Cuadruple
80404,2,Doble
80404,3,Cuadruple
80404,4,Doble
80404,5,Doble
80404,6,Sencilla
80404,7,Sencilla
80404,8,Cuadruple
80404,9,Sencilla
80404,10,Triple
80404,11,Triple
80404,12,Suite
80404,13,Sencilla
80404,14,Suite
80404,15,Matrimonial
80404,16,Doble
80404,17,Suite
80404,18,Matrimonial
80420,0,Suite
80420,1,
80420,2,
80420,3,Cuadruple
80420,4,Doble
80420,5,Doble
80420,6,Suite
80420,7,Sencilla
,8,Cuadruple
80420,9,
80420,10,Triple
80420,11,Suite
80420,12,Matrimonial
80420,13,Sencilla
80420,14,Sencilla
,15,Triple
80420,16,
80420,17,Doble
80420,18,Sencilla
80420,19,Doble
